dataID,HHuniqueID,Communication,LastContactDay,LastContactMonth,NoOfContacts,DaysPassed,PrevAttempts,past_Outcome,Y_AcceptedOffer,CallDuration,headOfhouseholdGender,annualDonations,EstRace,PetsPurchases,DigitalHabits_5_AlwaysOn,AffluencePurchases,Age,Job,Marital,Education,DefaultOnRecord,RecentBalance,HHInsurance,CarLoan,carMake,carModel,carYr
187,2561,1,11,2,3,-1,0,NA,2,117,2,NA,NA,FALSE,1,FALSE,31,1,2,2,NA,NA,NA,NA,NA,NA,NA
188,3525,1,1,11,1,115,3,2,1,502,1,20,NA,TRUE,5,TRUE,31,5,2,3,NA,NA,NA,NA,NA,NA,NA
189,1563,1,5,9,1,-1,0,NA,2,389,1,NA,26,TRUE,4,TRUE,36,10,2,2,NA,NA,NA,NA,NA,NA,NA
190,3552,1,28,2,11,-1,0,NA,1,730,2,NA,NA,FALSE,2,FALSE,43,2,2,2,NA,NA,NA,NA,NA,NA,NA
191,2890,1,15,9,3,-1,0,NA,2,71,1,NA,NA,TRUE,2,FALSE,35,2,2,2,NA,NA,NA,NA,NA,NA,NA
192,1488,1,20,7,4,-1,0,NA,2,12,1,NA,NA,TRUE,1,TRUE,50,5,1,2,NA,NA,NA,NA,NA,NA,NA
193,3229,1,18,12,1,107,2,3,2,22,2,NA,NA,TRUE,2,TRUE,41,5,2,3,NA,NA,NA,NA,NA,NA,NA
194,2374,2,9,6,1,-1,0,NA,2,106,2,NA,67,FALSE,1,FALSE,50,2,2,1,NA,NA,NA,NA,NA,NA,NA
195,2954,1,29,7,2,-1,0,NA,1,421,2,NA,93,FALSE,2,TRUE,41,5,2,3,NA,NA,NA,NA,NA,NA,NA
196,3158,1,18,9,1,-1,0,NA,1,387,1,NA,NA,FALSE,3,FALSE,34,10,3,2,NA,NA,NA,NA,NA,NA,NA
197,284,1,7,6,2,-1,0,NA,2,461,1,NA,NA,FALSE,4,TRUE,33,11,2,2,NA,NA,NA,NA,NA,NA,NA
198,3790,1,21,10,2,-1,0,NA,2,70,1,NA,NA,FALSE,3,FALSE,31,5,2,3,NA,NA,NA,NA,NA,NA,NA
199,1718,1,16,10,1,88,1,1,1,380,1,NA,89,FALSE,5,TRUE,45,6,2,1,NA,NA,NA,NA,NA,NA,NA
200,549,1,15,9,1,291,3,1,2,148,2,NA,NA,FALSE,3,FALSE,54,5,2,2,NA,NA,NA,NA,NA,NA,NA
201,3678,1,14,2,4,-1,0,NA,1,1231,2,NA,NA,TRUE,3,FALSE,47,6,1,2,NA,NA,NA,NA,NA,NA,NA
202,2532,1,11,7,3,-1,0,NA,2,89,1,266,NA,TRUE,4,TRUE,40,5,2,1,NA,NA,NA,NA,NA,NA,NA
203,1034,1,7,6,2,-1,0,NA,1,180,2,NA,NA,FALSE,1,TRUE,41,8,1,2,NA,NA,NA,NA,NA,NA,NA
204,3153,1,12,2,4,-1,0,NA,2,355,1,NA,NA,TRUE,1,TRUE,32,2,3,2,NA,NA,NA,NA,NA,NA,NA
205,1358,1,14,2,2,-1,0,NA,2,113,2,NA,8,FALSE,1,TRUE,41,1,2,2,NA,NA,NA,NA,NA,NA,NA
206,2799,1,30,9,3,-1,0,NA,2,1212,1,NA,21,FALSE,4,FALSE,35,11,3,3,NA,NA,NA,NA,NA,NA,NA
207,3496,1,28,5,1,-1,0,NA,1,1048,1,NA,NA,FALSE,3,TRUE,32,9,3,2,NA,NA,NA,NA,NA,NA,NA
208,3768,1,9,1,1,330,1,1,2,268,2,NA,54,TRUE,4,TRUE,41,10,2,2,NA,NA,NA,NA,NA,NA,NA
209,998,1,30,1,1,87,1,1,1,970,1,533,NA,FALSE,5,TRUE,28,1,2,2,NA,NA,NA,NA,NA,NA,NA
210,3979,1,18,10,1,-1,0,NA,1,929,2,NA,NA,TRUE,5,FALSE,53,2,2,2,NA,NA,NA,NA,NA,NA,NA
211,3702,1,16,6,5,183,2,1,2,84,2,NA,NA,FALSE,2,TRUE,33,8,2,2,NA,NA,NA,NA,NA,NA,NA
212,2663,1,17,10,2,91,1,3,1,134,2,339,NA,FALSE,3,FALSE,34,10,3,3,NA,NA,NA,NA,NA,NA,NA
213,3660,1,20,1,2,350,1,1,2,579,2,NA,NA,TRUE,1,TRUE,32,10,3,2,NA,NA,NA,NA,NA,NA,NA
214,3072,1,31,6,5,-1,0,NA,1,1142,1,NA,66,FALSE,2,FALSE,33,8,2,2,NA,NA,NA,NA,NA,NA,NA
215,1149,1,5,7,2,-1,0,NA,1,548,2,NA,NA,FALSE,3,FALSE,54,1,2,2,NA,NA,NA,NA,NA,NA,NA
216,2497,1,6,6,3,194,2,1,1,335,1,NA,NA,TRUE,3,FALSE,46,5,2,2,NA,NA,NA,NA,NA,NA,NA
217,2289,1,4,4,1,-1,0,NA,2,301,2,NA,NA,FALSE,3,FALSE,65,6,2,2,NA,NA,NA,NA,NA,NA,NA
218,2141,1,29,5,2,-1,0,NA,2,224,1,NA,NA,FALSE,2,FALSE,36,10,2,3,NA,NA,NA,NA,NA,NA,NA
219,3971,1,3,8,2,-1,0,NA,1,96,1,NA,NA,FALSE,1,FALSE,51,4,2,1,NA,NA,NA,NA,NA,NA,NA
220,3906,1,6,9,1,-1,0,NA,2,138,2,NA,NA,FALSE,4,FALSE,52,10,2,2,NA,NA,NA,NA,NA,NA,NA
221,2787,1,10,10,2,194,1,3,1,182,1,NA,NA,TRUE,2,FALSE,39,8,2,2,NA,NA,NA,NA,NA,NA,NA
222,1249,1,15,9,3,-1,0,NA,1,532,2,NA,NA,TRUE,2,FALSE,49,1,1,2,NA,NA,NA,NA,NA,NA,NA
223,2583,1,10,6,1,-1,0,NA,2,783,1,NA,54,TRUE,4,TRUE,35,5,2,2,NA,NA,NA,NA,NA,NA,NA
224,3414,1,13,9,1,-1,0,NA,2,200,2,104,NA,TRUE,1,FALSE,44,4,2,1,NA,NA,NA,NA,NA,NA,NA
225,1144,1,30,5,2,-1,0,NA,2,82,1,282,46,FALSE,1,FALSE,35,7,2,3,NA,NA,NA,NA,NA,NA,NA
226,1395,1,18,7,1,-1,0,NA,2,129,2,NA,NA,FALSE,2,FALSE,37,1,2,2,NA,NA,NA,NA,NA,NA,NA
227,2467,1,18,9,1,370,1,3,1,616,2,NA,NA,FALSE,4,TRUE,38,10,2,2,NA,NA,NA,NA,NA,NA,NA
228,3553,1,15,9,1,368,1,1,2,55,1,NA,85,TRUE,4,FALSE,34,1,2,3,NA,NA,NA,NA,NA,NA,NA
229,1030,1,8,9,3,-1,0,NA,1,606,1,NA,30,FALSE,2,FALSE,41,8,2,2,NA,NA,NA,NA,NA,NA,NA
230,2164,1,3,4,4,270,3,2,2,267,1,NA,NA,TRUE,1,TRUE,34,2,2,1,NA,NA,NA,NA,NA,NA,NA
231,382,1,19,2,1,-1,0,NA,1,634,1,NA,NA,FALSE,4,TRUE,35,1,1,2,NA,NA,NA,NA,NA,NA,NA
232,3416,1,10,2,1,161,4,1,2,162,1,NA,NA,TRUE,4,FALSE,51,5,2,3,NA,NA,NA,NA,NA,NA,NA
233,1143,1,23,11,1,74,2,3,1,476,1,NA,37,FALSE,3,TRUE,57,5,1,2,NA,NA,NA,NA,NA,NA,NA
234,1964,1,18,9,5,-1,0,NA,2,9,1,NA,NA,TRUE,5,TRUE,49,2,1,1,NA,NA,NA,NA,NA,NA,NA
235,658,1,1,6,2,-1,0,NA,1,650,2,NA,NA,FALSE,4,FALSE,48,4,2,2,NA,NA,NA,NA,NA,NA,NA
236,218,1,20,10,1,-1,0,NA,2,57,1,NA,NA,FALSE,1,FALSE,64,6,2,3,NA,NA,NA,NA,NA,NA,NA
237,3018,1,17,10,2,-1,0,NA,2,91,1,NA,70,FALSE,5,TRUE,33,1,2,2,NA,NA,NA,NA,NA,NA,NA
238,2107,1,12,2,12,-1,0,NA,2,304,2,NA,NA,TRUE,3,TRUE,73,6,1,2,NA,NA,NA,NA,NA,NA,NA
239,3742,1,8,2,3,-1,0,NA,2,119,2,NA,NA,FALSE,1,TRUE,58,6,1,3,NA,NA,NA,NA,NA,NA,NA
240,73,1,27,11,1,188,1,3,1,143,2,NA,NA,TRUE,3,FALSE,34,1,2,2,NA,NA,NA,NA,NA,NA,NA
241,802,1,19,9,3,-1,0,NA,2,163,2,221,NA,TRUE,4,FALSE,32,5,2,2,NA,NA,NA,NA,NA,NA,NA
242,2725,1,19,9,1,-1,0,NA,2,102,1,NA,NA,FALSE,5,TRUE,50,2,2,2,NA,NA,NA,NA,NA,NA,NA
243,3813,1,19,7,1,-1,0,NA,2,73,1,NA,NA,TRUE,3,FALSE,30,8,3,2,NA,NA,NA,NA,NA,NA,NA
244,1458,1,5,2,3,-1,0,NA,1,515,2,NA,NA,TRUE,5,TRUE,51,11,1,3,NA,NA,NA,NA,NA,NA,NA
245,1507,1,4,4,1,178,2,1,1,489,1,NA,NA,TRUE,4,FALSE,26,2,2,2,NA,NA,NA,NA,NA,NA,NA
246,622,1,17,1,3,148,1,3,2,326,1,NA,NA,FALSE,4,FALSE,47,8,2,2,NA,NA,NA,NA,NA,NA,NA
247,3817,1,30,1,1,-1,0,NA,1,347,2,NA,39,TRUE,4,FALSE,25,2,3,2,NA,NA,NA,NA,NA,NA,NA
248,3704,1,21,10,2,-1,0,NA,2,275,2,NA,NA,FALSE,5,TRUE,32,3,2,2,NA,NA,NA,NA,NA,NA,NA
249,3196,1,26,9,2,-1,0,NA,2,238,1,NA,NA,FALSE,5,TRUE,69,4,2,1,NA,NA,NA,NA,NA,NA,NA
250,983,1,8,9,2,-1,0,NA,1,398,1,300,46,TRUE,3,FALSE,57,5,2,3,NA,NA,NA,NA,NA,NA,NA
251,136,1,11,7,11,-1,0,NA,2,375,1,130,NA,TRUE,4,FALSE,38,5,3,3,NA,NA,NA,NA,NA,NA,NA
252,338,1,30,6,2,-1,0,NA,1,650,1,237,NA,TRUE,3,FALSE,27,5,3,2,NA,NA,NA,NA,NA,NA,NA
253,3380,1,12,7,5,-1,0,NA,1,651,1,NA,86,FALSE,4,TRUE,45,10,2,2,NA,NA,NA,NA,NA,NA,NA
254,3453,1,7,12,2,-1,0,NA,2,107,2,NA,68,TRUE,4,FALSE,34,2,3,2,NA,NA,NA,NA,NA,NA,NA
255,1801,1,31,6,25,-1,0,NA,2,5,2,356,NA,TRUE,4,FALSE,54,5,2,1,NA,NA,NA,NA,NA,NA,NA
256,2822,1,24,8,2,-1,0,NA,1,144,2,58,NA,TRUE,5,TRUE,57,6,2,2,NA,NA,NA,NA,NA,NA,NA
257,3027,1,8,9,2,-1,0,NA,2,152,2,NA,82,FALSE,1,TRUE,27,10,3,2,NA,NA,NA,NA,NA,NA,NA
258,3059,1,23,9,2,-1,0,NA,2,154,2,NA,3,FALSE,3,TRUE,33,5,2,3,NA,NA,NA,NA,NA,NA,NA
259,3249,1,16,6,11,-1,0,NA,1,1019,2,NA,NA,TRUE,3,TRUE,57,4,2,1,NA,NA,NA,NA,NA,NA,NA
260,3542,1,14,11,2,-1,0,NA,2,166,1,NA,NA,FALSE,3,FALSE,57,4,2,1,NA,NA,NA,NA,NA,NA,NA
261,1389,1,19,7,2,-1,0,NA,2,136,1,NA,NA,FALSE,3,FALSE,59,5,2,3,NA,NA,NA,NA,NA,NA,NA
262,4000,1,23,6,1,-1,0,NA,2,371,2,NA,NA,TRUE,2,FALSE,25,2,3,2,NA,NA,NA,NA,NA,NA,NA
263,1494,1,24,6,1,-1,0,NA,1,651,1,NA,47,FALSE,1,TRUE,38,8,2,1,NA,NA,NA,NA,NA,NA,NA
264,1462,1,10,6,1,-1,0,NA,1,961,2,NA,NA,FALSE,2,FALSE,43,5,3,3,NA,NA,NA,NA,NA,NA,NA
265,3391,1,19,6,11,-1,0,NA,1,187,2,NA,NA,FALSE,3,FALSE,32,8,2,2,NA,NA,NA,NA,NA,NA,NA
266,3618,1,2,7,3,-1,0,NA,2,151,1,NA,NA,TRUE,1,TRUE,45,10,1,3,NA,NA,NA,NA,NA,NA,NA
267,3761,1,15,9,1,-1,0,NA,2,142,1,NA,NA,FALSE,1,FALSE,34,8,3,2,NA,NA,NA,NA,NA,NA,NA
268,718,2,30,6,5,-1,0,NA,2,77,1,NA,NA,TRUE,5,FALSE,37,5,2,3,NA,NA,NA,NA,NA,NA,NA
269,3117,1,6,4,1,-1,0,NA,1,751,1,NA,NA,TRUE,5,TRUE,44,10,2,2,NA,NA,NA,NA,NA,NA,NA
270,2085,1,6,2,2,94,3,3,1,562,2,NA,78,FALSE,1,TRUE,43,5,1,3,NA,NA,NA,NA,NA,NA,NA
271,3551,1,2,7,3,-1,0,NA,2,82,1,NA,NA,TRUE,1,FALSE,34,2,3,2,NA,NA,NA,NA,NA,NA,NA
272,2738,1,2,7,1,-1,0,NA,2,384,1,NA,NA,FALSE,2,TRUE,48,7,2,3,NA,NA,NA,NA,NA,NA,NA
273,1660,1,19,10,1,-1,0,NA,2,89,2,NA,NA,TRUE,3,TRUE,29,8,3,3,NA,NA,NA,NA,NA,NA,NA
274,2913,1,10,4,2,92,2,3,1,406,1,NA,NA,FALSE,3,TRUE,42,2,2,2,NA,NA,NA,NA,NA,NA,NA
275,3230,1,19,6,4,532,2,2,1,204,2,NA,NA,TRUE,5,TRUE,40,1,2,2,NA,NA,NA,NA,NA,NA,NA
276,3562,1,20,2,2,-1,0,NA,2,75,1,NA,NA,TRUE,2,TRUE,32,1,3,2,NA,NA,NA,NA,NA,NA,NA
277,496,1,16,9,4,-1,0,NA,2,1023,2,NA,NA,TRUE,1,FALSE,44,5,2,3,NA,NA,NA,NA,NA,NA,NA
278,2588,1,5,2,1,-1,0,NA,2,166,2,NA,NA,TRUE,2,TRUE,35,10,2,2,NA,NA,NA,NA,NA,NA,NA
279,417,1,21,6,1,-1,0,NA,2,99,2,NA,NA,FALSE,1,FALSE,51,1,3,2,NA,NA,NA,NA,NA,NA,NA
280,3213,1,9,6,1,-1,0,NA,2,394,2,NA,NA,TRUE,3,TRUE,30,5,3,3,NA,NA,NA,NA,NA,NA,NA
281,3194,1,6,4,3,-1,0,NA,2,198,2,NA,NA,FALSE,2,FALSE,31,8,3,2,NA,NA,NA,NA,NA,NA,NA
282,2228,1,30,6,2,-1,0,NA,2,597,1,NA,NA,TRUE,2,FALSE,31,5,2,3,NA,NA,NA,NA,NA,NA,NA
283,3028,1,9,7,1,-1,0,NA,1,700,2,NA,NA,TRUE,3,FALSE,42,5,2,3,NA,NA,NA,NA,NA,NA,NA
284,932,1,8,9,1,-1,0,NA,2,266,2,NA,30,TRUE,2,TRUE,50,1,1,2,NA,NA,NA,NA,NA,NA,NA
285,3928,1,12,2,1,-1,0,NA,1,978,1,NA,NA,TRUE,4,FALSE,46,10,2,3,NA,NA,NA,NA,NA,NA,NA
286,1391,1,15,11,2,213,10,3,1,187,2,NA,NA,TRUE,4,TRUE,51,1,2,2,NA,NA,NA,NA,NA,NA,NA
287,2454,1,14,2,2,-1,0,NA,2,215,1,NA,NA,FALSE,2,FALSE,48,5,1,3,NA,NA,NA,NA,NA,NA,NA
288,2957,1,17,12,3,81,3,1,1,285,1,NA,51,FALSE,4,FALSE,36,10,2,3,NA,NA,NA,NA,NA,NA,NA
289,2251,1,3,4,2,221,4,1,2,117,2,NA,52,FALSE,2,FALSE,36,7,3,3,NA,NA,NA,NA,NA,NA,NA
290,2419,1,31,6,3,-1,0,NA,2,70,2,54,NA,FALSE,4,FALSE,38,4,3,2,NA,NA,NA,NA,NA,NA,NA
291,982,1,23,6,6,-1,0,NA,1,2078,1,NA,NA,FALSE,3,FALSE,46,5,2,3,NA,NA,NA,NA,NA,NA,NA
292,917,1,20,10,1,-1,0,NA,2,96,1,NA,NA,TRUE,4,TRUE,35,1,3,2,NA,NA,NA,NA,NA,NA,NA
293,399,1,14,7,1,-1,0,NA,2,30,2,NA,NA,TRUE,5,TRUE,30,1,2,2,NA,NA,NA,NA,NA,NA,NA
294,116,1,20,1,1,-1,0,NA,2,124,2,NA,NA,TRUE,1,FALSE,33,5,3,3,NA,NA,NA,NA,NA,NA,NA
295,1426,1,20,7,2,-1,0,NA,2,51,2,NA,NA,TRUE,3,TRUE,33,1,3,3,NA,NA,NA,NA,NA,NA,NA
296,212,1,28,6,2,-1,0,NA,2,76,1,NA,NA,TRUE,1,FALSE,52,10,1,3,NA,NA,NA,NA,NA,NA,NA
297,3041,1,16,7,1,-1,0,NA,2,214,1,NA,NA,FALSE,2,FALSE,53,10,2,3,NA,NA,NA,NA,NA,NA,NA
298,2388,1,5,7,1,94,1,3,1,149,1,NA,NA,TRUE,1,FALSE,34,10,2,2,NA,NA,NA,NA,NA,NA,NA
299,1028,1,26,9,1,-1,0,NA,2,68,2,NA,87,FALSE,1,TRUE,31,1,3,2,NA,NA,NA,NA,NA,NA,NA
300,2486,1,18,9,1,370,1,1,1,843,2,NA,NA,TRUE,2,FALSE,27,11,3,1,NA,NA,NA,NA,NA,NA,NA
301,2544,1,5,7,1,-1,0,NA,2,34,1,NA,NA,TRUE,1,TRUE,34,5,2,3,NA,NA,NA,NA,NA,NA,NA
302,1709,1,26,2,2,-1,0,NA,2,436,2,492,NA,TRUE,2,FALSE,39,10,2,2,NA,NA,NA,NA,NA,NA,NA
303,1539,1,20,11,2,92,3,1,2,316,1,NA,70,FALSE,3,FALSE,24,10,3,2,NA,NA,NA,NA,NA,NA,NA
304,899,1,23,1,3,-1,0,NA,1,93,1,NA,NA,TRUE,2,TRUE,49,2,2,1,NA,NA,NA,NA,NA,NA,NA
305,3252,1,7,6,1,-1,0,NA,1,224,1,NA,NA,FALSE,1,FALSE,19,9,3,2,NA,NA,NA,NA,NA,NA,NA
306,2285,1,21,2,2,-1,0,NA,2,134,1,NA,NA,FALSE,3,TRUE,25,2,3,2,NA,NA,NA,NA,NA,NA,NA
307,1037,1,6,9,2,-1,0,NA,2,346,2,NA,22,FALSE,3,TRUE,30,1,2,2,NA,NA,NA,NA,NA,NA,NA
308,1302,1,11,2,1,433,1,3,1,233,1,NA,NA,TRUE,2,FALSE,47,1,2,2,NA,NA,NA,NA,NA,NA,NA
309,3415,1,12,9,4,307,1,1,2,147,1,NA,NA,FALSE,3,TRUE,29,5,2,3,NA,NA,NA,NA,NA,NA,NA
310,2320,1,5,1,3,-1,0,NA,1,327,2,NA,NA,TRUE,5,TRUE,27,2,3,2,NA,NA,NA,NA,NA,NA,NA
311,3254,1,2,4,1,-1,0,NA,2,277,2,NA,NA,FALSE,1,FALSE,39,1,2,2,NA,NA,NA,NA,NA,NA,NA
312,1932,1,28,5,1,-1,0,NA,2,70,2,NA,NA,FALSE,5,TRUE,36,8,3,2,NA,NA,NA,NA,NA,NA,NA
313,2339,2,21,1,2,-1,0,NA,1,623,1,44,NA,TRUE,4,TRUE,28,5,3,3,NA,NA,NA,NA,NA,NA,NA
314,410,1,2,4,1,-1,0,NA,2,279,2,NA,80,FALSE,4,TRUE,24,1,3,2,NA,NA,NA,NA,NA,NA,NA
315,21,1,27,2,6,-1,0,NA,2,313,1,NA,NA,TRUE,2,FALSE,57,6,3,3,NA,NA,NA,NA,NA,NA,NA
316,3096,2,17,11,1,-1,0,NA,1,478,2,507,12,FALSE,3,TRUE,53,6,2,1,NA,NA,NA,NA,NA,NA,NA
317,3225,1,28,5,1,253,5,2,1,602,2,94,NA,TRUE,4,TRUE,39,8,2,2,NA,NA,NA,NA,NA,NA,NA
318,2830,2,20,10,1,190,1,1,2,47,1,NA,NA,FALSE,5,FALSE,52,2,2,1,NA,NA,NA,NA,NA,NA,NA
319,2737,1,20,10,2,-1,0,NA,2,470,2,NA,NA,TRUE,1,FALSE,58,10,2,2,NA,NA,NA,NA,NA,NA,NA
320,3179,1,6,9,1,170,4,1,2,120,2,NA,NA,FALSE,5,TRUE,40,5,2,3,NA,NA,NA,NA,NA,NA,NA
321,760,1,12,10,1,92,4,1,1,253,1,122,NA,FALSE,4,FALSE,31,10,3,3,NA,NA,NA,NA,NA,NA,NA
322,1631,1,5,9,2,-1,0,NA,2,5,1,NA,71,TRUE,1,FALSE,38,2,2,1,NA,NA,NA,NA,NA,NA,NA
323,3684,1,22,2,2,-1,0,NA,1,579,1,NA,NA,TRUE,3,FALSE,38,5,2,3,NA,NA,NA,NA,NA,NA,NA
324,2718,1,20,1,3,325,1,2,2,57,2,NA,30,FALSE,4,FALSE,28,5,3,3,NA,NA,NA,NA,NA,NA,NA
325,711,1,19,4,1,262,7,3,1,388,1,NA,4,FALSE,1,TRUE,47,8,2,2,NA,NA,NA,NA,NA,NA,NA
326,2585,1,30,6,3,-1,0,NA,2,80,2,NA,NA,FALSE,2,FALSE,33,8,2,2,NA,NA,NA,NA,NA,NA,NA
327,1472,1,15,9,1,-1,0,NA,2,236,1,NA,89,TRUE,5,FALSE,55,11,1,2,NA,NA,NA,NA,NA,NA,NA
328,1766,1,20,10,1,100,2,1,2,165,2,NA,NA,TRUE,2,FALSE,37,2,2,1,NA,NA,NA,NA,NA,NA,NA
329,1168,1,15,8,1,91,2,2,1,257,2,NA,NA,TRUE,5,TRUE,34,5,3,3,NA,NA,NA,NA,NA,NA,NA
330,1484,1,27,9,3,-1,0,NA,2,5,1,NA,NA,TRUE,1,TRUE,43,5,2,2,NA,NA,NA,NA,NA,NA,NA
331,1847,1,16,2,3,95,4,3,1,265,1,243,NA,TRUE,3,TRUE,31,5,3,3,NA,NA,NA,NA,NA,NA,NA
332,3626,1,17,1,2,-1,0,NA,2,246,1,NA,NA,FALSE,4,TRUE,53,2,2,1,NA,NA,NA,NA,NA,NA,NA
333,2772,1,18,2,6,-1,0,NA,1,998,2,NA,NA,TRUE,4,FALSE,60,6,2,1,NA,NA,NA,NA,NA,NA,NA
334,753,1,11,2,3,-1,0,NA,1,716,2,NA,NA,TRUE,3,TRUE,27,2,3,2,NA,NA,NA,NA,NA,NA,NA
335,612,1,20,7,7,-1,0,NA,1,382,2,312,NA,TRUE,4,TRUE,48,10,2,2,NA,NA,NA,NA,NA,NA,NA
336,3032,1,2,7,2,385,1,3,1,282,2,NA,NA,FALSE,2,FALSE,58,5,2,3,NA,NA,NA,NA,NA,NA,NA
337,429,1,9,6,2,-1,0,NA,1,253,1,292,NA,FALSE,1,TRUE,44,2,1,1,NA,NA,NA,NA,NA,NA,NA
338,248,1,13,1,1,-1,0,NA,1,1036,1,NA,93,FALSE,1,TRUE,37,1,3,2,NA,NA,NA,NA,NA,NA,NA
339,720,1,4,9,5,-1,0,NA,1,288,2,NA,NA,TRUE,1,TRUE,49,1,2,2,NA,NA,NA,NA,NA,NA,NA
340,3647,1,15,6,6,-1,0,NA,1,632,1,NA,12,FALSE,4,TRUE,40,10,2,3,NA,NA,NA,NA,NA,NA,NA
341,3057,1,20,7,3,-1,0,NA,1,1023,1,19,NA,TRUE,1,TRUE,32,8,1,2,NA,NA,NA,NA,NA,NA,NA
342,242,1,9,9,2,-1,0,NA,2,208,2,NA,81,TRUE,1,FALSE,38,1,2,2,NA,NA,NA,NA,NA,NA,NA
343,2001,1,6,6,2,-1,0,NA,1,227,1,NA,NA,TRUE,3,TRUE,37,2,2,2,NA,NA,NA,NA,NA,NA,NA
344,821,1,10,6,1,-1,0,NA,2,486,2,399,85,TRUE,2,TRUE,34,5,3,2,NA,NA,NA,NA,NA,NA,NA
345,1735,1,26,9,2,-1,0,NA,2,162,1,NA,83,FALSE,5,FALSE,34,2,2,2,NA,NA,NA,NA,NA,NA,NA
346,1020,1,18,6,5,-1,0,NA,2,352,1,NA,NA,FALSE,2,TRUE,36,1,2,2,NA,NA,NA,NA,NA,NA,NA
347,1101,1,13,11,1,134,1,2,2,169,1,NA,NA,FALSE,2,TRUE,47,5,3,3,NA,NA,NA,NA,NA,NA,NA
348,1357,1,20,11,1,-1,0,NA,1,213,2,NA,36,TRUE,3,TRUE,29,9,3,2,NA,NA,NA,NA,NA,NA,NA
349,1252,1,21,1,3,-1,0,NA,1,333,1,NA,NA,TRUE,4,TRUE,79,6,2,2,NA,NA,NA,NA,NA,NA,NA
350,1083,1,30,6,2,-1,0,NA,2,153,1,NA,NA,FALSE,5,TRUE,32,2,3,1,NA,NA,NA,NA,NA,NA,NA
351,231,1,4,9,2,-1,0,NA,1,347,2,NA,NA,FALSE,4,FALSE,42,10,2,2,NA,NA,NA,NA,NA,NA,NA
352,3932,1,18,6,2,-1,0,NA,2,117,2,NA,NA,FALSE,4,FALSE,60,1,2,2,NA,NA,NA,NA,NA,NA,NA
353,3408,1,14,9,7,-1,0,NA,2,170,1,NA,NA,TRUE,3,FALSE,34,10,1,3,NA,NA,NA,NA,NA,NA,NA
354,239,1,12,2,4,-1,0,NA,2,116,1,NA,NA,FALSE,5,FALSE,62,5,1,3,NA,NA,NA,NA,NA,NA,NA
355,1129,1,20,10,7,-1,0,NA,2,51,1,NA,NA,FALSE,1,TRUE,54,5,2,3,NA,NA,NA,NA,NA,NA,NA
356,1322,1,16,9,1,-1,0,NA,2,214,2,NA,NA,TRUE,5,FALSE,40,11,1,2,NA,NA,NA,NA,NA,NA,NA
357,1295,1,18,7,3,-1,0,NA,2,112,2,NA,NA,FALSE,1,FALSE,27,1,2,2,NA,NA,NA,NA,NA,NA,NA
358,3429,1,8,9,1,-1,0,NA,2,405,1,NA,NA,FALSE,4,TRUE,49,1,2,2,NA,NA,NA,NA,NA,NA,NA
359,3599,1,2,7,1,56,2,1,2,352,1,NA,NA,TRUE,4,TRUE,46,2,2,1,NA,NA,NA,NA,NA,NA,NA
360,2623,2,22,6,11,-1,0,NA,1,802,1,NA,NA,FALSE,5,FALSE,28,8,3,2,NA,NA,NA,NA,NA,NA,NA
361,3717,1,8,9,3,-1,0,NA,2,283,1,281,60,FALSE,5,FALSE,48,2,2,2,NA,NA,NA,NA,NA,NA,NA
362,3907,1,28,5,1,-1,0,NA,2,131,2,NA,NA,FALSE,1,FALSE,23,5,3,3,NA,NA,NA,NA,NA,NA,NA
363,1840,1,16,1,2,-1,0,NA,2,105,2,NA,NA,FALSE,4,TRUE,34,1,1,2,NA,NA,NA,NA,NA,NA,NA
364,2349,1,25,9,4,-1,0,NA,1,213,2,NA,12,FALSE,4,FALSE,48,10,2,2,NA,NA,NA,NA,NA,NA,NA
365,900,1,13,9,4,-1,0,NA,2,227,1,NA,NA,TRUE,3,FALSE,36,1,3,2,NA,NA,NA,NA,NA,NA,NA
366,1574,1,31,6,34,-1,0,NA,2,66,1,NA,NA,TRUE,5,FALSE,46,5,2,1,NA,NA,NA,NA,NA,NA,NA
367,1600,1,13,9,3,-1,0,NA,2,233,1,NA,NA,TRUE,3,FALSE,49,8,2,2,NA,NA,NA,NA,NA,NA,NA
368,2346,1,4,4,1,273,1,2,2,124,2,NA,NA,FALSE,4,FALSE,50,1,1,2,NA,NA,NA,NA,NA,NA,NA
369,1728,1,4,4,1,-1,0,NA,1,1226,2,NA,NA,TRUE,2,FALSE,43,8,2,2,NA,NA,NA,NA,NA,NA,NA
370,41,1,10,6,4,-1,0,NA,2,151,2,NA,NA,TRUE,4,FALSE,44,2,2,1,NA,NA,NA,NA,NA,NA,NA
371,1780,1,25,9,1,-1,0,NA,2,91,1,NA,NA,FALSE,4,TRUE,34,5,3,3,NA,NA,NA,NA,NA,NA,NA
372,2504,1,30,1,1,-1,0,NA,2,257,2,NA,NA,FALSE,3,TRUE,46,7,2,2,NA,NA,NA,NA,NA,NA,NA
373,1997,1,16,10,1,-1,0,NA,1,411,1,NA,NA,FALSE,1,FALSE,42,1,2,2,NA,NA,NA,NA,NA,NA,NA
374,1874,1,5,4,1,211,1,1,2,232,1,NA,NA,FALSE,5,FALSE,50,8,2,2,NA,NA,NA,NA,NA,NA,NA
375,3237,1,9,4,2,182,1,1,1,742,1,NA,NA,TRUE,2,FALSE,34,8,2,2,NA,NA,NA,NA,NA,NA,NA
